UniqueCount	AmbigCount
34	0
0	0
3	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	6
0	6
0	0
0	0
0	0
0	0
24	0
26	0
0	0
0	0
63	0
1	0
0	12
0	12
1	0
34	0
0	63
62	63
0	63
3236	0
13	0
0	21
0	25
0	25
0	23
0	23
0	22
0	20
0	20
0	10
0	3
0	3
0	3
0	3
0	3
0	3
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
0	0
0	0
29	0
89	0
0	0
0	0
0	0
0	0
0	204
0	204
0	2
0	2
0	2
0	2
10	0
0	1
0	1
0	0
0	0
0	0
2	0
3	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	113
0	113
0	110
0	113
0	113
0	110
2	12
0	12
2	0
20	0
61	0
156	0
189	0
8	0
689	0
139	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
104	0
0	0
0	0
3	0
396	59
0	59
0	58
0	0
0	0
0	0
0	0
0	0
0	0
10	0
16	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
10	0
11	0
0	5
0	13
0	13
0	13
0	10
0	13
0	10
0	7
0	7
0	7
0	7
0	1
0	1
0	0
0	0
2	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
10	0
51	0
21	0
19	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
2	1
0	1
0	2
0	2
0	2
0	2
18	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	36
0	36
2	0
0	0
0	0
1	0
14	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
27	0
0	23
0	23
172	0
6	0
0	0
0	0
0	6
0	6
0	0
0	0
1	0
0	1
0	1
0	0
6	0
30	0
8	0
0	0
4	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
8	0
0	2
0	2
0	2
0	153
0	153
0	153
0	153
0	1
1	0
0	0
0	0
34	0
0	0
2	0
26	0
19	0
14	0
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	20
13	20
1	0
32	106
0	106
1	0
0	0
5	0
0	0
0	0
0	0
29	0
5	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
44	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
4	0
11	0
1	0
0	7
1	7
0	7
0	0
141	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
7	0
177	0
16	0
74	0
51	0
1842	0
1	5
6	0
0	5
0	5
0	16
0	16
0	50
4	50
0	28
0	0
121	0
8	69
0	69
0	0
68	0
49	0
0	0
71	0
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	61
0	61
0	39
7	0
66	34
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	9
17	0
0	0
0	0
0	0
158	0
0	3
0	3
0	2
0	2
10	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	152
3	148
0	152
16	0
0	46
0	46
0	2
0	2
3	2
0	2
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	2
0	2
0	2
0	2
0	2
0	4
0	3
0	3
0	2
0	2
0	2
0	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
33	0
92	0
0	0
0	0
0	0
73	0
0	0
1	0
0	0
6	0
4	0
3	9
0	9
0	9
4	0
7	0
102	0
1	0
0	15
0	15
2	0
5	0
0	8
0	8
0	14
0	14
0	9
10	0
0	5
0	5
2	0
7	0
52	0
74	0
23	0
51	1168
0	1168
100	0
0	0
0	0
0	0
0	0
0	0
0	0
416	0
42	0
0	0
1234	0
34	0
38	0
0	0
14	0
0	0
0	0
16	0
4	0
0	0
0	0
0	0
4	466
0	466
0	0
0	4
0	4
0	4
0	4
0	4
1	0
19	0
35	0
14	0
0	0
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
2	0
10	90
30	90
12	90
0	85
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
3	0
16	0
10	0
0	0
0	0
0	0
2	30
0	30
0	0
0	0
3	0
0	0
0	0
0	0
0	0
124	0
63	0
26	0
2	0
0	0
13	0
100	0
6	3
1	3
0	3
6	3
0	3
0	0
0	0
53	0
172	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
9	0
0	0
18	0
32	0
40	0
6	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
28	15
0	15
0	15
6	54
0	54
0	2
0	2
9199	0
32	0
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	36
6	36
0	0
0	0
0	0
8	0
0	0
12	0
148	0
7	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
46	0
107	0
2	0
0	0
0	0
0	0
1359	0
417	0
4	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	21
0	21
27	0
0	0
27	0
54	10144
0	10144
7	0
0	0
3	0
0	4
0	4
0	0
1	0
330	0
0	81
0	7
0	76
0	73
0	0
0	0
0	0
0	0
0	0
0	81
0	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	0
2	0
0	0
38	0
20	0
3	0
0	0
3609	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	22
0	22
0	0
0	0
0	0
0	11
0	21
0	21
0	11
0	0
0	97
0	97
0	0
0	0
27	0
66	0
57	0
1	0
0	0
0	0
0	0
0	0
1	4
0	3
0	3
0	3
0	4
1	0
0	0
9	0
0	0
2	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	3
0	3
0	8
0	3
0	7
0	3
0	3
0	8
0	8
0	7
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	55
0	55
0	55
0	55
0	53
0	53
0	53
0	53
0	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
82	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
4	0
0	4
2	4
1	2
0	2
1	2
7	0
41	0
0	3
0	3
0	3
0	3
0	3
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	31
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
19	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
84	0
433	0
111	0
0	13
2	5
0	12
0	0
0	0
0	0
173	0
21	0
0	25
0	25
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
2	0
155	0
0	0
0	0
0	0
3	3
0	3
0	3
0	3
3	0
15	0
13	0
0	0
3	0
0	2964
7	2964
9	0
0	2
0	2
1	0
19	0
0	7
0	7
0	0
0	0
2	5
0	5
0	0
0	0
0	0
5	0
55	0
80	0
1	0
6	0
87	0
3	3878
0	3878
56	0
2	113
0	113
0	111
0	0
0	0
31	0
2	0
0	0
4	0
43	0
3	2
0	2
0	58
0	56
1	27
1	27
0	16
0	16
239	0
8	0
0	0
0	3
0	3
10	0
0	15
0	10
0	5
0	2
0	2
0	0
0	0
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
32	0
0	0
0	0
59	0
707	0
0	39
0	39
0	39
0	0
48	0
0	23
0	23
0	2
13	6091
0	6091
0	122
0	118
0	49
0	31
0	31
9	98
71	0
0	39
0	25
0	27
0	13
0	24
0	10
0	24
0	10
0	0
7	0
0	0
0	0
0	0
1	0
0	133
0	133
0	7
60	0
2	47
0	47
0	47
0	46
0	47
0	4
0	3
0	2
5	0
7	0
0	9
0	9
0	9
0	3
0	3
0	3
0	3
0	1
0	0
0	0
0	13
0	13
1	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
93	153
0	153
61	87
0	87
0	2
0	2
0	405
0	418
0	418
0	418
0	418
0	416
1	416
5	107
0	107
0	106
0	1
0	1
0	1
176	0
0	55
0	55
0	50
665	0
28	0
0	52
0	53
0	49
0	50
0	51
0	51
0	47
1	43
0	0
0	0
0	0
77	0
0	25
0	23
0	20
0	18
90	0
28	0
0	0
0	0
0	20
0	20
0	19
0	20
0	19
19	0
0	0
0	0
0	1
0	1
0	0
0	28
0	28
40	0
0	36
0	35
0	6
21	0
123	0
0	0
0	0
0	0
0	0
0	491
0	483
0	462
0	470
0	412
618	0
0	0
0	0
0	0
0	1217
0	1217
1	247
5	251
0	255
0	255
0	96
0	96
0	981
1	981
2	1
0	1
0	1
0	51
2	51
0	9
1	9
10	3
0	3
0	3
0	204
0	206
0	183
147	0
0	398
0	398
0	488
0	488
0	165
1	165
6	168
0	168
0	167
0	167
0	170
0	167
0	30
0	34
0	34
0	29
227	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	45
0	45
158	0
7	12
8	12
2	0
0	0
93	0
0	92
0	71
0	92
153	0
1	72
0	72
12	70
38	0
0	6
0	6
0	5
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	111
0	111
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	0
11779	0
7167	0
12	0
4914	0
4543	0
81	0
118	0
1377	0
17	0
42	0
3154	0
504	0
